Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2744","Oeufs","2017","2017","kg","3.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","13.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","1.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","192.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","420.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","20.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","0.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","1.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","0.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","0.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2767","Mollusques, Autres","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2767","Mollusques, Autres","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2769","Animaux Aquatiques Autre","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2731","Viande de Bovins","2017","2017","kg","13.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2731","Viande de Bovins","2017","2017","Kcal/personne/jour","71.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2731","Viande de Bovins","2017","2017","g/personne/jour","5.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2732","Viande d'Ovins/Caprins","2017","2017","kg","2.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","13.89","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2733","Viande de porcins","2017","2017","kg","52.62","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2733","Viande de porcins","2017","2017","Kcal/personne/jour","293.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2733","Viande de porcins","2017","2017","g/personne/jour","19.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2017","2017","kg","15.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2017","2017","Kcal/personne/jour","61.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2017","2017","g/personne/jour","7.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2735","Viande, Autre","2017","2017","kg","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2735","Viande, Autre","2017","2017","Kcal/personne/jour","0.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2735","Viande, Autre","2017","2017","g/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2736","Abats Comestible","2017","2017","kg","2.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2736","Abats Comestible","2017","2017","Kcal/personne/jour","8.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2736","Abats Comestible","2017","2017","g/personne/jour","1.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2740","Beurre, Ghee","2017","2017","kg","1.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","41.58","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2740","Beurre, Ghee","2017","2017","g/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2737","Graisses Animales Crue","2017","2017","kg","2.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","36.97","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2744","Oeufs","2017","2017","kg","11.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","40.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","3.63","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","367.85","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","588.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","33.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","2.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","4.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","3.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","3.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","0.64","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","5.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","11.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","1.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","0.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","1.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","0.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","0.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","0.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","1.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","2.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2767","Mollusques, Autres","2017","2017","kg","0.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2767","Mollusques, Autres","2017","2017","g/personne/jour","0.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2769","Animaux Aquatiques Autre","2017","2017","kg","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2731","Viande de Bovins","2017","2017","kg","0.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2731","Viande de Bovins","2017","2017","Kcal/personne/jour","3.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2731","Viande de Bovins","2017","2017","g/personne/jour","0.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2732","Viande d'Ovins/Caprins","2017","2017","kg","0.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","0.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2733","Viande de porcins","2017","2017","kg","4.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2733","Viande de porcins","2017","2017","Kcal/personne/jour","30.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2733","Viande de porcins","2017","2017","g/personne/jour","1.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2017","2017","kg","4.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2017","2017","Kcal/personne/jour","15.47","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2017","2017","g/personne/jour","1.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2735","Viande, Autre","2017","2017","kg","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2735","Viande, Autre","2017","2017","Kcal/personne/jour","0.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2735","Viande, Autre","2017","2017","g/personne/jour","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2736","Abats Comestible","2017","2017","kg","0.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2736","Abats Comestible","2017","2017","Kcal/personne/jour","1.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2736","Abats Comestible","2017","2017","g/personne/jour","0.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2740","Beurre, Ghee","2017","2017","kg","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","0.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2740","Beurre, Ghee","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2743","Crème","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2743","Crème","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2743","Crème","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2737","Graisses Animales Crue","2017","2017","kg","0.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","7.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2744","Oeufs","2017","2017","kg","2.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","7.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","0.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","8.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","13.82","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","0.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","3.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","7.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","1.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","0.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","0.12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","0.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","1.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","7.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","13.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","2.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","0.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","0.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","0.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","0.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","0.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2767","Mollusques, Autres","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2767","Mollusques, Autres","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2769","Animaux Aquatiques Autre","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2731","Viande de Bovins","2017","2017","kg","8.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","664","Disponibilité alimentaire (Kcal/personne/jour)","S2731","Viande de Bovins","2017","2017","Kcal/personne/jour","45.17","E","Valeur estimée"
